"Precio"	"Antiguedad_Meses"	"KM"	"Combustible"	"CV"	"Metalizado"	"Automatico"	"CC"	"N_Puertas"	"Peso"
3591	74	112307	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3500	72	112000	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3864	73	111602	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3600	80	111392	"Gas_Nat_Compr"	108.46	"Si"	"Si"	1598	3	1083
5227	76	110901	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
3409	80	110887	"Gasolina"	108.46	"No"	"Si"	1600	3	1055
2727	72	110634	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3000	80	110000	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
4727	75	109540	"Gasolina"	108.46	"Si"	"Si"	1600	5	1085
3636	78	109263	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
3864	71	107516	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	73	107108	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
5864	75	107000	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2855	74	106250	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
4773	71	106150	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
3864	72	106108	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2227	72	105856	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
2955	77	105152	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
2727	80	105135	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4773	76	104344	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	74	104150	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2955	74	104000	"Gasolina"	84.796	"No"	"Si"	1300	3	1010
4045	73	103121	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4045	80	102300	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4955	75	102005	"Gasolina"	105.502	"No"	"No"	1600	5	1105
3864	77	102000	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
2682	75	101855	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3091	74	101773	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4500	75	101159	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
2955	74	101000	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4136	74	100732	"Gasolina"	84.796	"No"	"No"	1300	4	1030
5455	79	100719	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
3864	78	100487	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
4545	80	100458	"Gasolina"	108.46	"Si"	"Si"	1600	5	1085
3905	75	100192	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2718	80	100123	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	73	99971	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2659	79	99397	"Gasolina"	84.796	"Si"	"Si"	1300	5	1035
4955	69	99374	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
3136	72	99245	"Gasolina"	108.46	"No"	"Si"	1600	5	1114
4773	79	98742	"Gasolina"	108.46	"Si"	"Si"	1600	5	1085
4500	71	98154	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	77	98000	"Gasolina"	108.46	"No"	"Si"	1600	5	1065
4045	80	97548	"Gasolina"	84.796	"Si"	"Si"	1300	5	1035
4909	78	97534	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4955	73	97494	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
4909	73	97085	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
4045	69	97000	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
2723	74	96302	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3409	78	96000	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
5227	74	96000	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
2864	78	95909	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3173	79	95700	"Gasolina"	108.46	"Si"	"Si"	1600	5	1085
3864	78	95651	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3136	79	95000	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
3409	80	94447	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
5864	80	94079	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
5227	80	93841	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
3364	79	93090	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4318	72	93066	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4955	79	93039	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4318	77	93000	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
2500	80	92830	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
5818	80	92255	"Gasolina"	105.502	"Si"	"No"	1600	5	1105
3455	80	92096	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4955	72	91921	"Gasolina"	84.796	"No"	"Si"	1300	3	1020
2727	70	91900	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4045	78	91399	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3591	75	91082	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	71	90370	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4545	78	90345	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
3136	77	90305	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4045	78	90011	"Gasolina"	84.796	"Si"	"No"	1300	3	1045
2955	77	90000	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4500	70	89983	"Gasolina"	108.46	"Si"	"Si"	1600	3	1055
3636	78	89953	"Gasolina"	108.46	"Si"	"Si"	1600	5	1114
4773	74	89800	"Diesel"	70.992	"No"	"Si"	2000	3	1115
4773	79	89739	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4955	76	89520	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3591	75	89507	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
5182	69	89096	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
4955	74	88700	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3955	72	88500	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
3136	73	88186	"Diesel"	70.992	"No"	"Si"	2000	3	1115
3364	75	88000	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3591	78	87743	"Gasolina"	108.46	"Si"	"Si"	1600	3	1055
2955	75	87613	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
3636	73	87358	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3591	72	87083	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
4045	70	87000	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
3409	78	87000	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
4045	73	87000	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4318	80	87000	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4318	72	86860	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
2955	80	86109	"Gasolina"	108.46	"No"	"Si"	1600	3	1055
4773	79	86000	"Gasolina"	84.796	"No"	"Si"	1300	5	1040
4955	80	86000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4545	70	85864	"Diesel"	70.992	"No"	"Si"	2000	5	1135
4318	80	85565	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
5409	70	85470	"Gasolina"	105.502	"Si"	"No"	1600	3	1080
4045	73	85200	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4000	70	85000	"Gasolina"	108.46	"No"	"Si"	1600	3	1055
4545	73	84988	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4318	79	84966	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
4318	76	84472	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4955	73	84402	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
4045	74	84123	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
3136	80	84000	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
3409	78	84000	"Gasolina"	108.46	"No"	"Si"	1600	5	1065
3864	77	84000	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
4727	75	83850	"Gasolina"	108.46	"No"	"Si"	1600	3	1055
4955	80	83540	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
2955	76	83405	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3636	71	83291	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4045	69	83133	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4955	71	83047	"Gasolina"	84.796	"No"	"No"	1300	3	1045
4045	71	82700	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
3591	78	82675	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
2227	78	82595	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3864	75	82256	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3136	77	82103	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4773	80	82021	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4955	71	82000	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
3632	79	81988	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3864	76	81930	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
3136	70	81663	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4082	77	80486	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3409	78	80000	"Gasolina"	108.46	"No"	"Si"	1600	4	1065
3091	69	79000	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
3864	74	78894	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
3409	78	78689	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
4955	77	78435	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4545	71	78260	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4045	72	78120	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
3136	77	77000	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4091	78	77000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4045	75	76382	"Gasolina"	108.46	"No"	"Si"	1600	3	1055
4545	76	76268	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3627	73	76151	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4318	80	76000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
5227	71	76000	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4045	72	75840	"Gasolina"	84.796	"Si"	"Si"	1300	5	1035
5455	77	75799	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4955	72	75525	"Gasolina"	108.46	"No"	"Si"	1600	3	1114
4500	78	75323	"Gasolina"	84.796	"No"	"Si"	1300	5	1050
4086	79	75322	"Gasolina"	108.46	"No"	"Si"	1600	4	1115
4773	78	75226	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
2227	71	75085	"Gasolina"	84.796	"Si"	"Si"	1300	5	1035
4545	73	75000	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
4955	69	75000	"Gasolina"	84.796	"No"	"Si"	1300	4	1000
4773	69	75000	"Gasolina"	84.796	"No"	"Si"	1300	4	1000
3727	78	74926	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
3314	80	74785	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4500	69	74573	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
2227	75	74567	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
5000	80	74196	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
3409	80	74151	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3545	75	74096	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4818	79	74093	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
3864	71	74000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
3636	75	74000	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4500	78	73638	"Gasolina"	84.796	"No"	"No"	1300	4	1015
3545	75	73460	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3636	80	73200	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4955	76	73116	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4955	70	73014	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4045	77	72703	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	79	72328	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4045	78	72222	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4955	71	72128	"Gasolina"	105.502	"No"	"No"	1600	5	1100
3864	78	72090	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4318	78	72000	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
4045	78	72000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1055
3864	77	71900	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4545	77	71825	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
3136	80	71740	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
3636	80	71500	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
3864	79	71359	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2227	79	71263	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
3636	78	71186	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4955	72	71054	"Gasolina"	84.796	"Si"	"No"	1300	3	1045
4045	76	71000	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3091	80	70939	"Gasolina"	108.46	"No"	"No"	1600	5	1100
3591	77	70932	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4545	80	70597	"Gasolina"	105.502	"No"	"No"	1600	3	1080
3636	73	70482	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4773	77	70124	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3636	76	70039	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
5864	80	69904	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
4045	75	69388	"Gasolina"	84.796	"Si"	"Si"	1300	3	1010
5864	75	69320	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
5227	78	69000	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
5227	73	68988	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
5864	79	68945	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
2227	74	68285	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4086	76	68000	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4955	70	68000	"Gasolina"	84.796	"No"	"No"	1300	3	1045
3591	75	67451	"Gasolina"	84.796	"No"	"Si"	1300	4	1000
4318	76	67266	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4545	78	67255	"Gasolina"	108.46	"Si"	"Si"	1600	5	1085
4545	70	67100	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
5364	69	67092	"Diesel"	70.992	"No"	"Si"	2000	3	1115
3409	80	66880	"Gasolina"	108.46	"No"	"Si"	1600	3	1055
4955	79	66855	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
5409	80	66843	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4545	74	66718	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2955	80	66168	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3545	80	65950	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
4955	78	65500	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3091	80	65307	"Gasolina"	108.46	"No"	"Si"	1600	3	1055
3864	79	65254	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4955	71	65021	"Diesel"	70.992	"No"	"Si"	2000	3	1115
3136	75	65006	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4541	77	64280	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
5909	75	64000	"Gasolina"	105.502	"Si"	"No"	1600	3	1085
3181	71	64000	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4955	80	64000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1055
4545	79	63918	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
4773	75	63634	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
3635	80	63500	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
5000	80	63266	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
4955	77	62595	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3136	80	62581	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
4545	77	62285	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4500	77	61906	"Gasolina"	84.796	"No"	"No"	1300	5	1065
4955	74	61700	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
4318	77	61648	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4045	75	61626	"Gasolina"	84.796	"Si"	"Si"	1300	5	1035
3591	70	61510	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
5000	79	61165	"Gasolina"	105.502	"No"	"No"	1600	3	1080
3318	70	61000	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
3864	76	60833	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
2132	70	60600	"Gasolina"	84.796	"Si"	"Si"	1300	3	1060
4545	72	60483	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4318	80	60476	"Gasolina"	108.46	"No"	"Si"	1600	5	1114
5409	79	60142	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
2955	69	60050	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4455	77	60000	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4000	76	60000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4045	76	59815	"Gasolina"	108.46	"No"	"Si"	1587	3	1055
4773	80	59326	"Gasolina"	108.46	"No"	"Si"	1600	5	1085
5818	73	59240	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
2723	71	59164	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
4318	70	59017	"Gasolina"	105.502	"No"	"No"	1600	3	1080
3091	69	58952	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3636	74	58454	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4045	75	58341	"Gasolina"	84.796	"No"	"No"	1300	4	1030
4318	80	58267	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4955	80	58000	"Gasolina"	108.46	"Si"	"Si"	1600	3	1055
5682	70	57829	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
4318	80	57787	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4909	78	57628	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
4955	75	57537	"Gasolina"	84.796	"No"	"Si"	1300	5	1050
2955	76	57263	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	75	57144	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4636	69	57096	"Gasolina"	84.796	"No"	"Si"	1300	3	1025
3864	80	57000	"Gasolina"	84.796	"Si"	"Si"	1300	4	1000
3909	73	56566	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4773	73	56307	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
5455	79	56214	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
3864	74	56132	"Gasolina"	108.46	"Si"	"Si"	1600	4	1035
5864	79	55425	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
3864	77	54439	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
2227	69	53809	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
6773	76	53133	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
5409	77	52900	"Gasolina"	108.46	"No"	"Si"	1600	4	1075
4318	80	52700	"Gasolina"	108.46	"Si"	"Si"	1600	3	1050
5682	69	52320	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
3591	78	52287	"Gasolina"	108.46	"Si"	"Si"	1600	5	1114
4773	75	52000	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
4773	69	52000	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4545	73	52000	"Gasolina"	108.46	"No"	"No"	1600	4	1065
4955	70	51874	"Gasolina"	84.796	"Si"	"Si"	1300	4	1000
3636	79	49827	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
3409	69	49640	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
3591	80	49580	"Gasolina"	108.46	"No"	"Si"	1600	4	1035
4773	76	49170	"Gasolina"	84.796	"Si"	"Si"	1300	3	1045
5727	77	48838	"Gasolina"	108.46	"Si"	"Si"	1600	3	1055
3636	71	48576	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
4955	75	48400	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
4955	74	48242	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
3591	70	47955	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4955	71	47633	"Gasolina"	108.46	"No"	"Si"	1600	5	1075
6364	78	47400	"Gasolina"	84.796	"No"	"Si"	1300	5	1040
3182	73	47360	"Gasolina"	84.796	"Si"	"Si"	1300	3	1010
4545	77	45507	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3864	76	45410	"Gasolina"	84.796	"No"	"Si"	1300	5	1035
4955	70	44850	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4318	69	44826	"Gasolina"	108.46	"Si"	"Si"	1600	5	1075
5227	80	44444	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4000	75	43720	"Gasolina"	108.46	"No"	"Si"	1600	5	1070
4545	78	43622	"Gasolina"	84.796	"No"	"Si"	1300	4	1000
4045	76	43532	"Gasolina"	108.46	"Si"	"Si"	1600	5	1070
5864	69	42800	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4773	74	42317	"Gasolina"	105.502	"No"	"No"	1600	5	1100
3636	80	42186	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
3136	72	42000	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4955	79	40093	"Gasolina"	108.46	"Si"	"Si"	1600	5	1114
4773	79	39800	"Gasolina"	105.502	"Si"	"No"	1600	3	1080
3864	73	39168	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4500	75	38945	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4227	76	36537	"Gasolina"	108.46	"Si"	"No"	1600	4	1075
4545	78	36000	"Gasolina"	84.796	"Si"	"No"	1300	3	1045
3727	78	36000	"Gasolina"	108.46	"No"	"Si"	1600	3	1050
4045	80	35821	"Gasolina"	84.796	"Si"	"No"	1300	3	1015
3864	73	34717	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4045	80	34000	"Gasolina"	84.796	"No"	"Si"	1300	4	1000
5864	78	30964	"Gasolina"	108.46	"Si"	"No"	1600	3	1080
4955	71	29000	"Gasolina"	84.796	"No"	"No"	1300	3	1045
4500	72	26000	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4955	78	24000	"Gasolina"	84.796	"No"	"No"	1300	5	1065
4500	80	23000	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
3636	69	20544	"Gasolina"	84.796	"No"	"Si"	1300	3	1025
6677	72	19000	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
4545	71	17016	"Gasolina"	84.796	"Si"	"Si"	1300	3	1015
3409	70	16916	"Gasolina"	84.796	"No"	"Si"	1300	3	1015
3136	76	1	"Gasolina"	108.46	"Si"	"Si"	1600	5	1114
